engine_id,cycle,op1,op2,op3,sensor_2,sensor_3,sensor_4,sensor_6,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,RUL,sensor_2_rolling_mean,sensor_3_rolling_mean,sensor_4_rolling_mean,sensor_6_rolling_mean,sensor_7_rolling_mean,sensor_8_rolling_mean,sensor_9_rolling_mean,sensor_11_rolling_mean,sensor_12_rolling_mean,sensor_13_rolling_mean,sensor_14_rolling_mean,sensor_15_rolling_mean,sensor_17_rolling_mean,sensor_20_rolling_mean,sensor_21_rolling_mean,sensor_2_rolling_std,sensor_3_rolling_std,sensor_4_rolling_std,sensor_6_rolling_std,sensor_7_rolling_std,sensor_8_rolling_std,sensor_9_rolling_std,sensor_11_rolling_std,sensor_12_rolling_std,sensor_13_rolling_std,sensor_14_rolling_std,sensor_15_rolling_std,sensor_17_rolling_std,sensor_20_rolling_std,sensor_21_rolling_std,sensor_2_delta,sensor_3_delta,sensor_4_delta,sensor_6_delta,sensor_7_delta,sensor_8_delta,sensor_9_delta,sensor_11_delta,sensor_12_delta,sensor_13_delta,sensor_14_delta,sensor_15_delta,sensor_17_delta,sensor_20_delta,sensor_21_delta,risk_level
1,11,0.0018,-0.0003,100.0,642.28,1581.75,1400.64,21.61,554.54,2388.05,9049.61,47.15,521.4,2388.01,8140.58,8.434,392,38.94,23.4787,125,642.2299999999999,1587.85,1398.928,21.61,554.0020000000001,2388.034,9049.539999999999,47.214,521.954,2388.036,8131.808,8.40808,392.0,39.001999999999995,23.40854,0.33778691508109676,5.059446610055308,2.6376637389929707,0.0,0.41649729891079196,0.023021728867300743,6.754861212490373,0.12817956155332297,0.43615364265358847,0.019493588689439817,5.501815155019402,0.02475827134514947,0.7071067811865349,0.06978538528947253,0.06926772697295763,0.5699999999999363,-9.490000000000009,0.18000000000006366,0.0,0.9499999999999318,0.0,-2.0900000000001455,0.11999999999999744,-0.38999999999998636,-0.04999999999972715,11.199999999999818,0.005399999999999849,-1.0,-0.010000000000005116,0.009299999999999642,Low
1,12,0.0016,0.0002,100.0,642.06,1583.41,1400.15,21.61,554.52,2388.09,9049.37,47.18,521.8,2388.02,8134.25,8.3938,391,39.06,23.366,125,642.146,1586.068,1399.404,21.61,554.038,2388.0480000000002,9047.588,47.178000000000004,521.85,2388.034,8132.194,8.40736,391.8,38.994,23.40626,0.31125552203937845,4.643465300828657,2.590777875464986,0.0,0.4586610949273759,0.03193743884565441,4.228530477603912,0.09884331034522932,0.3861994303465158,0.020736441353184136,5.6132904788547044,0.025194999503870556,0.8366600265340667,0.05683308895353199,0.07072134048503459,-0.22000000000002728,1.6600000000000819,-0.4900000000000091,0.0,-0.01999999999998181,0.03999999999996362,-0.23999999999978172,0.030000000000001137,0.39999999999997726,0.009999999999763531,-6.329999999999927,-0.04019999999999868,-1.0,0.12000000000000455,-0.11270000000000024,Low
1,13,-0.0019,0.0004,100.0,643.07,1582.19,1400.83,21.61,553.44,2388.12,9046.82,47.38,521.85,2388.08,8128.1,8.4152,393,38.93,23.2757,125,642.248,1585.9140000000002,1399.3760000000002,21.61,553.956,2388.072,9048.792,47.206,521.7259999999999,2388.044,8131.6,8.40888,392.2,38.986000000000004,23.399279999999997,0.5044501957577402,4.782983378603747,2.5702976481331414,0.0,0.5315355115135498,0.03193743884499231,2.167180195556719,0.13427583550290326,0.18392933425622984,0.0288097205817033,5.911205460817653,0.025441147772851218,0.8366600265340667,0.06348228099241568,0.08315273296771541,1.0100000000001046,-1.2200000000000273,0.6799999999998363,0.0,-1.0799999999999272,0.02999999999974534,-2.5500000000010914,0.20000000000000284,0.05000000000006821,0.05999999999994543,-6.149999999999636,0.021399999999999864,2.0,-0.13000000000000256,-0.09029999999999916,Low
1,14,0.0009,-0.0,100.0,642.35,1592.95,1399.16,21.61,554.48,2388.09,9047.37,47.44,521.67,2388.0,8134.43,8.3964,393,39.18,23.3826,125,642.294,1586.308,1400.248,21.61,554.114,2388.08,9048.973999999998,47.236000000000004,521.702,2388.034,8133.348000000001,8.413599999999999,392.4,39.012,23.394479999999998,0.5003298911718306,5.3519267558515615,0.6577765578063336,0.0,0.549799963623109,0.02999999999946491,1.9496743317822016,0.1697939928266061,0.1813008549343957,0.03435112807444441,4.938944219162438,0.018245547402040152,0.8944271909999103,0.10756393447619905,0.08331708708302366,-0.7200000000000273,10.759999999999991,-1.6699999999998454,0.0,1.0399999999999636,-0.02999999999974534,0.5500000000010914,0.05999999999999517,-0.18000000000006366,-0.07999999999992724,6.329999999999927,-0.018800000000000594,0.0,0.25,0.10689999999999955,Low
1,15,-0.0018,-0.0003,100.0,642.43,1583.82,1402.13,21.61,553.64,2388.11,9052.22,47.3,522.5,2388.08,8127.56,8.4199,391,38.99,23.35,125,642.4379999999999,1584.824,1400.582,21.61,554.124,2388.092,9049.078,47.29,521.8439999999999,2388.038,8132.9839999999995,8.41186,392.0,39.019999999999996,23.370600000000003,0.3791701465041816,4.621328813231093,1.0804952568151116,0.0,0.5382192861650196,0.026832815729004943,2.136368413922962,0.12489995996796822,0.40611574704747055,0.038987177379110005,5.354113371978392,0.016816301614804834,0.9999999999999929,0.10319883720275196,0.07294028379434757,0.07999999999992724,-9.13000000000011,2.9700000000000273,0.0,-0.8400000000000318,0.01999999999998181,4.849999999998545,-0.14000000000000057,0.8300000000000409,0.07999999999992724,-6.869999999999891,0.0235000000000003,-2.0,-0.18999999999999773,-0.03259999999999863,Low
1,16,0.0006,0.0005,100.0,642.13,1587.98,1404.5,21.61,553.94,2388.05,9049.34,47.24,521.49,2388.07,8136.11,8.3936,392,38.97,23.455,125,642.408,1586.0700000000002,1401.354,21.61,554.0040000000001,2388.0919999999996,9049.024000000001,47.308,521.8619999999999,2388.05,8132.089999999999,8.403780000000001,392.0,39.025999999999996,23.36586,0.4001499718855441,4.420831369776449,2.0638144296424503,0.0,0.4867031949761488,0.026832815729004943,2.122929579615859,0.10449880382090161,0.38284461599964936,0.03741657386792567,3.9605113306235875,0.012727607787799364,0.9999999999999929,0.09813256340277665,0.06443320572499774,-0.2999999999999545,4.160000000000082,2.369999999999891,0.0,0.3000000000000682,-0.05999999999994543,-2.8799999999991996,-0.05999999999999517,-1.009999999999991,-0.009999999999763531,8.549999999999272,-0.026300000000000878,1.0,-0.020000000000003126,0.10499999999999687,Low
1,17,0.0002,0.0002,100.0,642.58,1584.96,1399.95,21.61,553.8,2388.06,9054.92,47.12,521.89,2388.04,8137.27,8.4542,392,38.81,23.3319,125,642.5120000000001,1586.38,1401.314,21.61,553.86,2388.0860000000002,9050.134,47.296,521.88,2388.054,8132.694,8.41586,392.2,38.976,23.35904,0.35173853925890636,4.238248458974471,2.094690907986287,0.0,0.39344631145812164,0.030495901363287663,3.4099090896970905,0.12441864811996596,0.38131351929864066,0.03435112807494416,4.557557459867851,0.02429460845537782,0.8366600265340667,0.13371611720357554,0.06619526418105601,0.4500000000000455,-3.019999999999982,-4.5499999999999545,0.0,-0.14000000000010004,0.009999999999763531,5.579999999999927,-0.12000000000000455,0.39999999999997726,-0.03000000000020009,1.160000000000764,0.060600000000000875,0.0,-0.1599999999999966,-0.12309999999999732,Low
1,18,-0.0031,-0.0001,100.0,642.62,1591.04,1396.12,21.61,554.2,2388.05,9049.55,47.21,521.76,2388.07,8132.73,8.4028,392,38.89,23.3987,125,642.422,1588.15,1400.3719999999998,21.61,554.0120000000001,2388.072,9050.679999999998,47.262,521.862,2388.052,8133.62,8.41338,392.0,38.968,23.38364,0.19664689166113905,3.8841343952029908,3.156639035429997,0.0,0.3327461494893802,0.026832815729652123,2.9316292398585437,0.11882760622010795,0.3851882656570928,0.03271085446788486,3.797841492215695,0.02500143995853258,0.7071067811865349,0.13827508813955092,0.047772408354614736,0.03999999999996362,6.079999999999927,-3.8300000000001546,0.0,0.40000000000009095,-0.009999999999763531,-5.3700000000008,0.09000000000000341,-0.12999999999999545,0.03000000000020009,-4.540000000000873,-0.051400000000001,0.0,0.0799999999999983,0.06680000000000064,Low
1,19,0.0032,-0.0003,100.0,641.79,1587.56,1400.35,21.61,554.18,2388.04,9053.99,47.4,521.89,2388.03,8129.13,8.4321,391,38.8,23.3464,125,642.3100000000001,1587.072,1400.61,21.61,553.952,2388.0620000000004,9052.004,47.254,521.906,2388.058,8132.56,8.42052,391.6,38.892,23.3764,0.3486402156952271,2.82151023389938,3.086494775631507,0.0,0.24190907382734506,0.027748873850874038,2.530460432407739,0.10430723848324976,0.370040538319664,0.021679483389363093,4.230260039288113,0.02401826388397262,0.5477225575051538,0.08786353054597094,0.05062721600088264,-0.8300000000000409,-3.480000000000018,4.230000000000018,0.0,-0.020000000000095497,-0.010000000000218279,4.440000000000509,0.18999999999999773,0.12999999999999545,-0.03999999999996362,-3.5999999999994543,0.029300000000000992,-1.0,-0.09000000000000341,-0.052300000000002456,Low
1,20,-0.0037,0.0001,100.0,643.04,1581.11,1405.23,21.61,554.81,2388.05,9045.9,47.22,522.07,2388.02,8129.71,8.421,392,39.03,23.422,125,642.432,1586.53,1401.23,21.61,554.1859999999999,2388.05,9050.74,47.238,521.8199999999999,2388.046,8132.99,8.420739999999999,391.8,38.9,23.3908,0.482255119205586,3.7197042893218626,3.7154340257904184,0.0,0.3870142116252264,0.007071067811565603,3.702586933482896,0.10158740079361267,0.21494185260187412,0.02302172886675631,3.6666878787261155,0.02401620286390304,0.4472135954999373,0.10000000000001211,0.05147343975294634,1.25,-6.4500000000000455,4.880000000000109,0.0,0.6299999999999955,0.010000000000218279,-8.090000000000146,-0.17999999999999972,0.18000000000006366,-0.010000000000218279,0.5799999999999272,-0.011100000000000776,1.0,0.23000000000000398,0.07560000000000144,Low
1,21,-0.0012,0.0001,100.0,642.37,1586.07,1398.13,21.61,554.08,2388.11,9048.15,47.15,522.42,2388.08,8134.02,8.4049,392,39.09,23.3101,125,642.48,1586.148,1399.956,21.61,554.2139999999999,2388.0620000000004,9050.501999999999,47.22,522.006,2388.0480000000002,8132.572,8.422999999999998,391.8,38.924,23.36182,0.4559056920021832,3.630574334729925,3.3918844319934838,0.0,0.3694319964484543,0.027748873850874038,3.85037270923253,0.10885770528539895,0.2563786262540435,0.025884358211376773,3.3253300588059758,0.021189030180736253,0.4472135954999373,0.130690474021644,0.046876721301729055,-0.6699999999999591,4.960000000000036,-7.099999999999909,0.0,-0.7299999999999045,0.05999999999994543,2.25,-0.07000000000000028,0.34999999999990905,0.05999999999994543,4.3100000000004,-0.01609999999999978,0.0,0.060000000000002274,-0.11190000000000211,Low
1,22,0.0002,0.0,100.0,642.77,1592.93,1400.57,21.61,553.63,2388.04,9061.21,47.24,522.0,2388.03,8130.41,8.4034,392,38.92,23.3792,125,642.5179999999999,1587.7419999999997,1400.08,21.61,554.1800000000001,2388.058,9051.759999999998,47.244,522.028,2388.046,8131.2,8.41284,391.8,38.946000000000005,23.371280000000002,0.47388817246264064,4.599029245395079,3.4029252122254827,0.0,0.42124814539638955,0.029495762407439875,6.0525036142063655,0.09343446901439419,0.24853571171948613,0.02701851217239736,2.087007426915499,0.013138607232129267,0.4472135954999373,0.11502173707609104,0.04401450897147596,0.39999999999997726,6.860000000000127,2.439999999999827,0.0,-0.4500000000000455,-0.07000000000016371,13.05999999999949,0.09000000000000341,-0.4199999999999591,-0.04999999999972715,-3.610000000000582,-0.0015000000000000568,0.0,-0.1700000000000017,0.06910000000000238,Low
1,23,0.0034,-0.0003,100.0,642.14,1588.19,1394.75,21.61,553.98,2388.05,9046.28,47.25,521.52,2388.05,8127.9,8.424,392,38.94,23.4562,125,642.4219999999999,1587.172,1399.806,21.61,554.136,2388.058,9051.106,47.251999999999995,521.98,2388.0420000000004,8130.2339999999995,8.417079999999999,391.8,38.956,23.38278,0.4961552176486635,4.251578530381343,3.8298668384161347,0.0,0.43003488230597553,0.029495762407439875,6.510355597045921,0.09148770409186971,0.3247306576224627,0.023874672772656126,2.307905977288267,0.01249347829870197,0.4472135954999373,0.11104053313993562,0.058196666571207166,-0.6299999999999955,-4.740000000000009,-5.819999999999936,0.0,0.35000000000002274,0.010000000000218279,-14.929999999998472,0.00999999999999801,-0.4800000000000182,0.01999999999998181,-2.5100000000002183,0.02059999999999995,0.0,0.01999999999999602,0.07699999999999818,Low
1,24,-0.001,0.0003,100.0,642.38,1590.83,1398.81,21.61,553.49,2388.12,9043.76,47.44,522.13,2388.03,8133.88,8.3891,392,39.0,23.3696,125,642.54,1587.826,1399.498,21.61,553.9979999999999,2388.0739999999996,9049.06,47.260000000000005,522.028,2388.042,8131.183999999999,8.40848,392.0,38.996,23.38742,0.35965261016705286,4.566057380278864,3.8370978616657054,0.0,0.5147523676487292,0.037815340802055813,6.968762443935893,0.10793516572462074,0.3258373827539013,0.023874672772656126,2.6864344399226723,0.014246297764688871,0.0,0.06877499545619699,0.055430064044707086,0.2400000000000091,2.6399999999998727,4.059999999999945,0.0,-0.4900000000000091,0.06999999999970896,-2.5200000000004366,0.18999999999999773,0.6100000000000136,-0.01999999999998181,5.980000000000473,-0.034900000000000375,0.0,0.060000000000002274,-0.08660000000000068,Low
1,25,0.0023,-0.0004,100.0,642.77,1594.1,1399.39,21.61,554.0,2388.02,9054.16,47.36,522.56,2388.02,8136.61,8.3917,393,38.95,23.4288,125,642.486,1590.4240000000002,1398.33,21.61,553.836,2388.068,9050.712,47.288,522.126,2388.042,8132.564,8.402619999999999,392.2,38.980000000000004,23.38878,0.27645976199076144,3.3130771195365933,2.1924871721401313,0.0,0.25948024973022904,0.04438468204222772,7.011303017270795,0.11300442469213501,0.40556133938024386,0.023874672772656126,3.4137413493120565,0.01382884666196738,0.4472135954999373,0.06819090848493098,0.05656246104971299,0.38999999999998636,3.269999999999982,0.5800000000001546,0.0,0.5099999999999909,-0.09999999999990905,10.399999999999636,-0.0799999999999983,0.42999999999995,-0.010000000000218279,2.7299999999995634,0.002600000000001046,1.0,-0.04999999999999716,0.059200000000000585,Low
1,26,0.0,0.0002,100.0,642.16,1589.08,1396.07,21.61,554.11,2388.07,9047.11,47.26,522.28,2388.06,8131.15,8.426,394,38.86,23.4149,125,642.444,1591.0259999999998,1397.9180000000001,21.61,553.842,2388.06,9050.504,47.31,522.098,2388.0380000000005,8131.99,8.406839999999999,392.6,38.934000000000005,23.40974,0.3121377900863669,2.4971443690737125,2.4210989240423455,0.0,0.26677706048320443,0.03807886552931999,7.120879861364814,0.08717797887081212,0.38447366619822204,0.016431676725043188,3.348380205412987,0.017445142590422808,0.8944271909999004,0.050793700396814724,0.03568035874259935,-0.6100000000000136,-5.019999999999982,-3.3200000000001637,0.0,0.11000000000001364,0.0500000000001819,-7.049999999999272,-0.10000000000000142,-0.2799999999999727,0.03999999999996362,-5.460000000000036,0.0343,1.0,-0.09000000000000341,-0.01389999999999958,Low
1,27,-0.0012,-0.0004,100.0,642.44,1590.47,1401.84,21.61,554.07,2388.02,9047.96,47.37,522.0,2388.13,8134.6,8.4046,393,38.99,23.4472,125,642.3779999999999,1590.5339999999999,1398.172,21.61,553.9300000000001,2388.0559999999996,9047.854000000001,47.336,522.098,2388.058,8132.8279999999995,8.407079999999999,392.8,38.948,23.42334,0.25577333715619627,2.259232170450143,2.8050525841771847,0.0,0.25149552679927534,0.04159326868628129,3.859038740415629,0.08018728078691201,0.38447366619822204,0.04324349662114494,3.3782791477325285,0.01739416568853421,0.836660026534056,0.05540758070878925,0.034051842828264976,0.2800000000000864,1.3900000000001,5.769999999999982,0.0,-0.03999999999996362,-0.0500000000001819,0.8499999999985448,0.10999999999999943,-0.2799999999999727,0.07000000000016371,3.4500000000007276,-0.021399999999999864,-1.0,0.13000000000000256,0.03229999999999933,Low
1,28,-0.0024,0.0005,100.0,642.35,1582.84,1399.13,21.61,554.68,2388.12,9049.84,47.41,522.57,2388.08,8127.3,8.4323,390,39.01,23.2841,125,642.4200000000001,1589.464,1399.048,21.61,554.0699999999999,2388.07,9048.566,47.367999999999995,522.308,2388.064,8132.7080000000005,8.40874,392.4,38.962,23.38892,0.221923410211745,4.135073155338091,2.052076996606024,0.0,0.4227883631322133,0.04999999999970612,3.8242881690612314,0.06833739825306503,0.2546958971006842,0.04393176527332322,3.6004402508585898,0.019660951146884455,1.5165750888102927,0.061400325732039074,0.06523501360466044,-0.09000000000003183,-7.630000000000109,-2.709999999999809,0.0,0.6099999999999,0.09999999999990905,1.8800000000010186,0.03999999999999915,0.57000000000005,-0.0500000000001819,-7.300000000000182,0.027699999999999392,-3.0,0.01999999999999602,-0.16310000000000002,Low
1,29,0.0012,-0.0001,100.0,641.91,1584.83,1400.99,21.61,554.25,2388.05,9050.47,47.24,522.41,2388.06,8133.06,8.4189,393,38.93,23.3597,125,642.326,1588.264,1399.484,21.61,554.222,2388.0559999999996,9049.908,47.327999999999996,522.3639999999999,2388.07,8132.544,8.4147,392.6,38.948,23.38694,0.3206711711395361,4.49453334618827,2.214064136379054,0.0,0.27179036038830645,0.04159326868628129,2.739684288382051,0.0739594483483945,0.23586012804186432,0.040000000000534185,3.5520599657103347,0.016478015657236857,1.5165750888102927,0.05848076606886161,0.06611235134224297,-0.44000000000005457,1.990000000000009,1.8599999999999,0.0,-0.42999999999995,-0.06999999999970896,0.6299999999991996,-0.1699999999999946,-0.16000000000008185,-0.01999999999998181,5.760000000000218,-0.013399999999998968,3.0,-0.0799999999999983,0.07560000000000144,Low
1,30,-0.0022,0.0,100.0,642.2,1593.52,1396.08,21.61,554.37,2388.07,9045.62,47.4,522.19,2388.0,8137.86,8.4065,390,39.05,23.411,125,642.212,1588.148,1398.8220000000001,21.61,554.296,2388.0660000000003,9048.2,47.336,522.29,2388.066,8132.794,8.41766,392.0,38.968,23.38338,0.20315019074562488,4.309950115720436,2.692372559658037,0.0,0.24531612258474703,0.03646916505738592,1.9839732861179016,0.08018728078690862,0.21621748310420486,0.04669047012010839,3.9333039546928816,0.012047115837416649,1.8708286933869573,0.07429670248402649,0.0637311305407344,0.2900000000000773,8.690000000000055,-4.910000000000082,0.0,0.12000000000000455,0.01999999999998181,-4.849999999998545,0.1599999999999966,-0.2199999999999136,-0.05999999999994543,4.799999999999272,-0.012400000000001299,-3.0,0.11999999999999744,0.051300000000001234,Low
